file,line,kind,target,dynamic,file_kind,status
src/services/WalletService.ts,631,RPC,atomic_deduct_wallet_and_log,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/services/WalletService.ts,653,Bus Event,BALANCE_UPDATED,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/services/WalletService.ts,777,Table Candidate,wallet_transactions,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/services/WalletService.ts,918,RPC,fn_player_spendable_balance,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/services/cashGameLobby.ts,211,RPC,fn_cash_game_lobby,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/services/cashGameLobby.ts,246,RPC,fn_cash_seat_change_request,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/services/cashGameLobby.ts,257,RPC,fn_cash_seat_change_cancel,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/services/cashGameLobby.ts,302,RPC,fn_cash_game_join,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/services/clientConnectionBeacon.ts,74,HTTP,`${ENGINE_BASE_URL}/client-event`,True,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/services/clubArenaApi.ts,94,HTTP,url,True,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/services/tournamentEventBridge.ts,102,Bus Event,TOURNAMENT_BREAK,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/services/tournamentEventBridge.ts,103,Bus Event,BREAK_START,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/services/tournamentEventBridge.ts,111,Bus Event,TOURNAMENT_BREAK_END,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/services/tournamentEventBridge.ts,112,Bus Event,BREAK_END,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/stores/useArenaStore.ts,105,RPC,get_user_level_stats,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/stores/useArenaStore.ts,273,Table Candidate,state.previouslySeenQuestionIds,True,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/stores/useArenaStore.ts,274,Table Candidate,state.leakSignals.entries(),True,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/stores/useHeaderDataStore.ts,262,Bus Event,NOTIFICATION_COUNT_CHANGED,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/stores/useHeaderDataStore.ts,268,Bus Event,UNREAD_DM_COUNT_CHANGED,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/stores/useHeaderDataStore.ts,281,Table Candidate,notifications,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/stores/useHeaderDataStore.ts,301,Table Candidate,messages,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/stores/useHeaderDataStore.ts,364,Table Candidate,profiles,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/stores/useHeaderDataStore.ts,371,Table Candidate,notifications,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/stores/useHeaderDataStore.ts,376,Table Candidate,messages,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/stores/useHeaderDataStore.ts,420,Bus Event,NOTIFICATION_COUNT_CHANGED,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/stores/useHeaderDataStore.ts,421,Bus Event,UNREAD_DM_COUNT_CHANGED,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/stores/useHeaderDataStore.ts,429,Table Candidate,profiles,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/stores/useHeaderDataStore.ts,436,Table Candidate,notifications,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/stores/useHeaderDataStore.ts,441,Table Candidate,messages,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/stores/useHeaderDataStore.ts,464,Bus Event,SHOW_TOAST,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/stores/useHeaderDataStore.ts,498,Table Candidate,notifications,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/stores/useHeaderDataStore.ts,534,Table Candidate,messages,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/stores/useSettingsStore.ts,51,Bus Event,SETTINGS_UPDATED,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/stores/useSettingsStore.ts,64,Bus Event,UI_THEME_CHANGED,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/stores/useTableStore.ts,138,Bus Event,TABLE_SEATED,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/stores/useUserStore.ts,241,Table Candidate,profiles,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/throwables/AvatarCopy.tsx,7,Link,{snapshot.src},True,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/utils/clubDataExport.ts,79,RPC,options.startRpc,True,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/utils/clubDataExport.ts,99,RPC,ca_club_data_export_page,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/utils/clubDataExport.ts,137,RPC,ca_club_data_export_cancel,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/utils/clubIdResolver.ts,83,Table Candidate,uuidCache.entries(),True,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/utils/clubIdResolver.ts,137,Table Candidate,clubs,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/utils/clubQuickLink.ts,94,Table Candidate,byId.values(),True,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/utils/clubQuickLink.ts,177,Table Candidate,club_members,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/utils/clubQuickLink.ts,232,Table Candidate,club_members,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/utils/clubQuickLink.ts,420,Table Candidate,clubs,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/utils/leaderboardPrizePlans.ts,159,Table Candidate,{ length: group.length },True,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/utils/memberCount.ts,55,RPC,fn_get_club_member_count,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/utils/memberCount.ts,86,RPC,fn_batch_club_member_counts,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/utils/memberCount.ts,122,Table Candidate,club_members,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/utils/observeTable.ts,53,Bus Event,OPEN_OBSERVE_TABLE,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/utils/observeTable.ts,75,Navigation,`/table/${request.tableId}`,True,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/utils/riveRigRegistry.ts,52,HTTP,MANIFEST_URL,True,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/utils/settlementLock.ts,45,Table Candidate,clubs,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/utils/settlementLock.ts,57,Table Candidate,clubs,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/utils/settlementLock.ts,88,Table Candidate,settlement_locks,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/utils/strictClubIdResolver.ts,37,Table Candidate,clubs,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/utils/subscriptionMonitor.ts,95,Table Candidate,this.subscriptions.values(),True,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/utils/supabaseConnectionWatchdog.ts,90,HTTP,`${import.meta.env.VITE_SUPABASE_URL}/auth/v1/health`,True,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/utils/supabaseConnectionWatchdog.ts,145,Bus Event,WS_CONNECTED,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/utils/supabaseConnectionWatchdog.ts,146,Bus Event,REALTIME_CONNECTED,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/utils/supabaseConnectionWatchdog.ts,147,Bus Event,CONNECTION_RESTORED,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/utils/supabaseConnectionWatchdog.ts,163,Bus Event,WS_DISCONNECTED,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/utils/supabaseConnectionWatchdog.ts,164,Bus Event,REALTIME_DISCONNECTED,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/utils/unionIdResolver.ts,48,Table Candidate,unions,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/utils/unionScope.ts,19,Table Candidate,clubs,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
supabase/functions/send-invite-email/index.ts,48,HTTP,https://api.resend.com/emails,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
supabase/inspect_schema.mjs,37,HTTP,`https://kuklfnapbkmacvwxktbh.supabase.co/rest/v1/${table}?select=*&limit=0`,True,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
supabase/inspect_schema.mjs,52,HTTP,https://kuklfnapbkmacvwxktbh.supabase.co/rest/v1/?select,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
supabase/run_seed.mjs,31,Table Candidate,table,True,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
supabase/run_seed_v2.mjs,23,Table Candidate,table,True,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
supabase/seed_horses.mjs,40,Table Candidate,clubs,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
supabase/seed_horses.mjs,97,Table Candidate,profiles,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
supabase/seed_horses.mjs,122,Table Candidate,club_members,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
supabase/seed_horses.mjs,133,Table Candidate,profiles,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
supabase/verify_seed.mjs,35,Table Candidate,t,True,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/_archive/engine-improvements.test.ts,1252,Table Candidate,{ length: 8 },True,archive,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/_archive/engine-improvements.test.ts,1262,Table Candidate,{ length: 5 },True,archive,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/_archive/engine-improvements.test.ts,1278,Table Candidate,{ length: 6 },True,archive,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/_archive/engine-improvements.test.ts,1288,Table Candidate,{ length: 5 },True,archive,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/_archive/engine-improvements.test.ts,1304,Table Candidate,{ length: 8 },True,archive,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/_archive/engine-improvements.test.ts,1314,Table Candidate,{ length: 4 },True,archive,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/_archive/engine-improvements.test.ts,1344,Table Candidate,{ length: 6 },True,archive,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/_archive/engine-improvements.test.ts,1369,Table Candidate,{ length: 5 },True,archive,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/_archive/engine-improvements.test.ts,1379,Table Candidate,{ length: 6 },True,archive,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/_archive/engine_clientside/HandController.test.ts,29,Table Candidate,{ length: count },True,archive,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/_archive/engine_clientside/TableBalancer.test.ts,24,Table Candidate,{ length: count },True,archive,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/_archive/engine_clientside/v8-bible/chapter-3-state-machines.test.ts,34,Table Candidate,{ length: count },True,archive,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/_archive/engine_clientside/v8-bible/law-1-5-fairness.test.ts,42,Table Candidate,{ length: count },True,archive,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/_archive/horse-system.e2e.test.ts,402,Table Candidate,{ length: numPlayers },True,archive,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/auth-utils-base64url.test.ts,12,Table Candidate,JSON.stringify(claims),True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/bbj-hit-announcer.test.tsx,85,Bus Event,BBJ_HIT_GLOBAL,False,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/bbj-hit-announcer.test.tsx,97,Bus Event,BBJ_HIT_GLOBAL,False,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/bbj-hit-announcer.test.tsx,98,Bus Event,BBJ_HIT_GLOBAL,False,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/bbj-hit-announcer.test.tsx,107,Bus Event,BBJ_HIT_GLOBAL,False,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/bbj-hit-announcer.test.tsx,116,Bus Event,BBJ_HIT_GLOBAL,False,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/bbj-hit-announcer.test.tsx,124,Bus Event,BBJ_HIT_GLOBAL,False,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/bbj-hit-announcer.test.tsx,132,Bus Event,BBJ_HIT_GLOBAL,False,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/cashier-club-load-order.test.tsx,461,Table Candidate,{ length: 500 },True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/chat-bubble.test.tsx,150,Table Candidate,{ length: 50 },True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/chips-on-the-felt.test.tsx,42,Table Candidate,root.querySelectorAll(selector),True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/components/BountyAnimations.test.tsx,52,Table Candidate,{ length: 9 },True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/components/CardSlidePeel.test.tsx,491,Table Candidate,container.querySelectorAll('.seat__card--squeeze'),True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/components/ClubEntryWatchFlow.test.tsx,26,Navigation,/table/live-table-1?observer=1,False,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/components/ClubLaunchProgress.test.tsx,66,Table Candidate,{ length: 201 },True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/components/DealAnimation.determinism.test.tsx,60,Table Candidate,{ length: 9 },True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/components/DealAnimation.determinism.test.tsx,213,Table Candidate,dealCards(container),True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/components/DealAnimation.determinism.test.tsx,228,Table Candidate,dealCards(container),True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/components/DealAnimation.determinism.test.tsx,261,Table Candidate,dealCards(container),True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/components/RiverSqueeze.test.tsx,464,Table Candidate,container.querySelectorAll('.community-cards__slot-reserve'),True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/components/carouselReachAndDots.test.tsx,38,Table Candidate,{ length: n },True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/components/carouselReachAndDots.test.tsx,58,Table Candidate,document.querySelectorAll<HTMLElement>('.sp-carousel__item'),True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/components/carouselReachAndDots.test.tsx,227,Table Candidate,document.querySelectorAll('.carousel-dots .dot'),True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/components/carouselSwipe.test.tsx,206,Table Candidate,{ length: 30 },True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/components/carouselThreeUp.test.tsx,97,Table Candidate,document.querySelectorAll<HTMLElement>('.sp-carousel__item'),True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/components/chip-transfer-modal-knows-both-ends.test.tsx,292,Table Candidate,"dialog.querySelectorAll<HTMLElement>(
        'button:not([disabled]), input:not([disabled]), select:not([disabled]), [tabindex]:not([tabindex=""-1""])'
      )",True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/components/club-dashboard.test.tsx,43,Link,{to},True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/components/club-data-page-renders.test.tsx,426,Table Candidate,{ length: 30 },True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/components/club-data-page-renders.test.tsx,892,Table Candidate,{ length: 200 },True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/components/club-data-page-renders.test.tsx,953,Table Candidate,{ length: 200 },True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/components/club-data-page-renders.test.tsx,1009,Table Candidate,{ length: 200 },True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/components/club-data-page-renders.test.tsx,1015,Table Candidate,{ length: 200 },True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/components/club-data-page-renders.test.tsx,1089,Table Candidate,{ length: 200 },True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/components/club-data-page-renders.test.tsx,1174,Table Candidate,{ length: 200 },True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/components/player-stats-page-renders.test.tsx,123,Link,{to},True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/ddl-reload-storm-detector.test.ts,58,Table Candidate,{ length: n },True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/ddl-reload-storm-detector.test.ts,66,Table Candidate,{ length: n },True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/e2e/card-squeeze-mobile.spec.ts,182,Table Candidate,document.styleSheets,True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/e2e/card-squeeze-mobile.spec.ts,189,Table Candidate,rules,True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/e2e/card-squeeze-mobile.spec.ts,192,Table Candidate,rule.cssRules,True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/e2e/card-squeeze-mobile.spec.ts,193,Table Candidate,kf.style,True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/e2e/card-squeeze-visual-regression.spec.ts,35,HTTP,base + 'index.html',True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/e2e/card-squeeze-visual-regression.spec.ts,37,HTTP,base + entry,True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/e2e/card-squeeze-visual-regression.spec.ts,44,HTTP,base + n,True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/e2e/customization-studios.spec.ts,331,Table Candidate,"preview.querySelectorAll<HTMLImageElement>(
                '.studio-game-preview__background-ambient, .studio-game-preview__background, .studio-game-preview__table'
              )",True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/e2e/daily-challenges-accessibility-responsive.spec.ts,285,Table Candidate,"document.querySelectorAll<HTMLElement>('[role=""tablist""] [role=""tab""]')",True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/e2e/daily-challenges-accessibility-responsive.spec.ts,288,Table Candidate,document.querySelectorAll<HTMLElement>('[data-mission-topline]'),True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/e2e/daily-challenges-accessibility-responsive.spec.ts,291,Table Candidate,"document.querySelectorAll<HTMLElement>(
            '#daily-missions section, #daily-missions aside, #daily-missions [role=""tablist""], #daily-missions button'
          )",True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/e2e/daily-challenges-accessibility-responsive.spec.ts,296,Table Candidate,"document.querySelectorAll<HTMLElement>(
            '#daily-missions [data-mission-state], #daily-missions footer'
          )",True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/e2e/daily-challenges-accessibility-responsive.spec.ts,301,Table Candidate,document.querySelectorAll<HTMLElement>('#daily-missions [data-mission-state]'),True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/e2e/daily-challenges-accessibility-responsive.spec.ts,304,Table Candidate,document.querySelectorAll<HTMLElement>('#daily-missions [data-mission-instrument]'),True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/e2e/daily-challenges-accessibility-responsive.spec.ts,310,Table Candidate,toastContainer?.querySelectorAll<HTMLElement>('.toast__close') || [],True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/e2e/daily-challenges-accessibility-responsive.spec.ts,313,Table Candidate,toastContainer?.querySelectorAll<HTMLElement>('.toast') || [],True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/e2e/daily-challenges-accessibility-responsive.spec.ts,318,Table Candidate,"card.querySelectorAll<HTMLElement>(
              'h3, p, button, [role=""progressbar""], [data-mission-instrument]'
            )",True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/e2e/daily-challenges-accessibility-responsive.spec.ts,361,Table Candidate,topline.children,True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/e2e/daily-challenges-accessibility-responsive.spec.ts,379,Table Candidate,frame.children,True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/e2e/daily-challenges-accessibility-responsive.spec.ts,456,Table Candidate,group.querySelectorAll<HTMLElement>('*'),True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/e2e/daily-challenges-accessibility-responsive.spec.ts,541,Table Candidate,surface.querySelectorAll<HTMLElement>('*'),True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/e2e/daily-missions-database-settlement.spec.ts,436,RPC,claim_daily_challenges,False,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/e2e/daily-missions-database-settlement.spec.ts,446,RPC,get_challenge_streak,False,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/e2e/daily-missions-database-settlement.spec.ts,456,RPC,get_daily_challenge_dashboard_v3,False,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/e2e/daily-missions-database-settlement.spec.ts,500,Table Candidate,{ length: 7 },True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/e2e/daily-missions-database-settlement.spec.ts,916,RPC,get_daily_challenge_dashboard_v3,False,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/e2e/daily-missions-database-settlement.spec.ts,924,RPC,get_daily_challenge_dashboard_v3,False,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/e2e/daily-missions-database-settlement.spec.ts,925,RPC,get_daily_challenge_dashboard_v3,False,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/e2e/flop-fan-open.spec.ts,152,Table Candidate,document.querySelectorAll('.community-cards__flip-face'),True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/e2e/header-portrait-frame.spec.ts,111,Table Candidate,data,True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/e2e/hero-card-row.spec.ts,51,Table Candidate,{ length: n },True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/e2e/hero-cards-no-glitch.spec.ts,35,Table Candidate,{ length: cardCount },True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/e2e/hero-cards-no-glitch.spec.ts,54,Table Candidate,{ length: count },True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/e2e/live-animations.spec.ts,35,HTTP,base + 'index.html',True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/e2e/live-animations.spec.ts,37,HTTP,base + entry,True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/e2e/live-animations.spec.ts,44,HTTP,base + n,True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/e2e/live-animations.spec.ts,604,Table Candidate,{ length: 8 },True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/e2e/mobile-chrome-occlusion.spec.ts,170,Table Candidate,"document.querySelectorAll('nav,header,div,footer')",True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/e2e/mobile-fit-audit.spec.ts,198,Table Candidate,el.classList,True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/e2e/multi-table.spec.ts,39,HTTP,base + 'index.html',True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/e2e/multi-table.spec.ts,41,HTTP,base + entry,True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/e2e/multi-table.spec.ts,48,HTTP,base + n,True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/e2e/production-customization-commerce.spec.ts,390,RPC,fn_purchase_feature,False,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/e2e/production-customization-commerce.spec.ts,479,RPC,fn_purchase_feature,False,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/e2e/production-customization-commerce.spec.ts,490,RPC,fn_purchase_feature,False,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/e2e/production-customization-commerce.spec.ts,517,RPC,fn_purchase_feature,False,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/e2e/production-customization-commerce.spec.ts,525,RPC,fn_purchase_feature,False,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/e2e/production-customization-commerce.spec.ts,533,Table Candidate,theme_asset_unlocks,False,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/e2e/production-daily-missions.spec.ts,259,Table Candidate,{ length: 2_500 },True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
tests/e2e/production-daily-missions.spec.ts,260,Table Candidate,{ length: 2_500 },True,test-or-fixture,"Trace Caller, Authorization, Payload, Effects And Receipt"
